X,Y
9696.181817209337,24056.059085254277
8212.118219165568,17621.25211719909
2643.7894482842557,26473.524802751926
11719.993724486612,22281.686341916913
10485.942246744327,19421.91558975004
16310.764843612678,14917.906343992574
6538.929803164764,23054.09906558399
7128.063419293446,25960.519818817687
10526.662871063967,24319.21500767884
1259.8679258654788,11101.220677624615
15157.493580030712,20926.305161789536
16825.765771079074,16163.976229892927
11998.864248412336,15255.166889094426
16328.303649194675,22772.070898487596
8226.14162936761,17103.660200306822
5702.196002061048,15590.321773635427
24121.40021697295,17261.974157004785
-72.81305994592825,15319.87304505966
3938.6865325741646,22993.355215948835
-10509.395731211887,11891.495962915491
22863.613925771013,20808.10890651953
20758.279510922057,13017.665923183877
16611.450820912232,26590.349277002737
11280.99826102109,28922.953859529553
8390.61277336253,23559.031349869583
8144.724258540541,22895.256478595293
8102.8684255336,21276.250996865
3028.8546628332538,30437.46462545589
-2060.7435293802687,25088.04848304698
14920.357057747377,20714.44774523631
13323.904224228976,19015.800010001105
-6.748086782291818,28076.762604157324
8776.062054578886,22336.911473012744
7818.863784960435,19824.191935393355
3501.739981971885,12383.299039769467
17454.873676587667,18599.470397246307
12603.241505397324,18977.728082964415
9266.51892633656,16599.420388779366
21330.75865678503,24931.644453838286
13935.069349035923,29990.622556015816
10504.17624025386,12911.000907237763
15547.771461319555,23301.59475644582
18706.919961590156,23723.323723602913
-1194.4940431202776,20276.801651492486
24706.465704118247,32577.225677140596
-2273.81059980081,18721.073146002687
10197.712731648953,22939.230686479463
3248.817381536086,18908.189963118955
5263.068487889801,31300.519767134476
-819.9765220107352,25997.818625130432
19720.191638600973,21910.969703048002
5485.32848416153,28687.067368130138
10855.189005388776,20047.671251123396
10793.87960692189,29083.953837473997
1908.3539036705884,25021.69382451881
19777.585058796743,19260.811286132102
9816.731013675611,15428.701787575526
17541.143625917208,14420.696241474123
10729.81382420214,19377.10183013431
8549.145534568484,23957.574292936475
19023.367488896038,20890.674764515985
3416.1314756150778,30107.27541503788
8927.416302590367,13290.199635110994
15318.724346300516,17350.478277246242
12333.455781604134,16367.554026854752
17413.793416974353,11615.839878780156
5771.98249214882,10445.413990265488
2469.942643839975,17985.132243137607
13620.098172421558,14649.77882919891
12849.179457625009,25391.23824657816
9644.488489131447,18402.03881179801
8315.07629039667,17608.925732141335
4140.958205061158,17485.131812455384
-886.2380612791459,18485.44592641853
-829.9805877171005,22580.857245340525
9705.079703074864,18018.55950847726
16948.927463560012,21554.2961307817
8585.766018921078,22191.524570765585
7794.473146563045,28745.45906672839
23578.932869592005,10404.909822552527
14257.160547960031,23465.164539223093
5516.770958069477,20959.0566335921
1333.0815356109981,20346.045178178294
9561.956308796514,22837.4549003866
15542.58690878737,26233.026913141544
15740.958001212035,29197.9978251655
14883.278519450825,26059.374088892884
6334.761856870166,24338.035383249073
24140.948268821223,20803.681613672834
17328.847380190764,27246.805749867464
-4113.254228445811,19536.29853008799
8436.198190021409,17413.27386074896
-1367.5376313716147,26913.296947757455
12220.05794797846,20752.35712016376
15366.981311595813,19558.625313108918
8991.377069203987,22404.927272342782
19661.632544148993,15784.381573461807
19419.70862957498,23365.090084442716
19350.810686830326,18582.21056166122
8601.276324542889,22580.424014136726
8652.309694391328,14607.39778494983
596.8776845312772,16962.528521046075
5771.911571711837,27636.42882856654
18767.773206259193,21317.380151711735
-1355.0305732467384,21192.786931899656
11796.913688290293,19379.606110570432
16950.943196236527,19640.504591830653
7261.4719988783045,15465.80361206708
2846.0993453191327,22988.563556526777
14485.655737164914,30197.368901405458
-945.8934905411442,21095.614063976045
6369.266305655954,26423.649068498187
10106.362510186562,23324.86916364855
18201.894371473238,20384.156969291194
22101.806664358017,21524.427257311232
7070.844591288094,15027.986516013987
25881.400361989272,19118.970847848337
19989.837360659934,20157.827776423408
23217.204136099106,22488.70564156925
23016.67648903655,24603.502662422787
22586.14909960371,27092.927182390184
3400.854066640371,16726.366874318235
-3726.705223953116,21475.159251172026
8252.853783372277,22603.703767369265
16229.89863181453,21249.22369119287
-5957.1543650739195,22245.591419083805
6673.488186959363,22860.91017960616
-11907.624453862647,25235.04242055374
10780.761942373954,18753.185501059073
16544.0740511349,23397.34587941954
10322.42510709003,20535.310729506284
18862.76647954568,18669.033009022758
7240.865332233882,21750.934870763365
19813.908808506814,17776.39114895931
-1298.5979668746245,19564.05721301332
17414.290715357947,33714.4395225898
15653.982150212038,13805.890236043517
9300.99037346037,18908.36822901257
26177.020618818548,25026.96599821405
15954.504519492642,24656.96738135082
13639.068020513465,19850.10774767056
8035.0936525822235,27335.119918824108
8545.657425471762,12415.11245288605
1604.2328268994283,21601.38218304919
10497.561934415857,10528.811053218977
9762.284421981514,27694.439829443174
17500.0554474563,23103.476530882388
12846.468805347366,18309.120178164423
16484.80555726306,24638.84176989648
17965.564071140867,23032.80949189364
17249.2223733179,15397.283351227137
7234.992848274195,22766.27853987809
8063.739587608009,26540.446927239438
10110.440458307407,25229.752750979947
20999.4532293537,18614.758428866025
16028.5690091614,26323.88379921232
14013.403475260677,23298.01872969542
-1000.8195239291983,20348.75711682199
9210.186332518795,20761.438372812914
10422.723426172268,13050.326376326957
20334.180695150328,20086.297072808506
10673.16267230822,25948.184315935574
11274.6789105586,19697.72426686705
24462.13550176826,28417.082706637055
1579.0781932362638,14878.747443611492
20662.541995141175,19343.50865359616
12487.890139706458,15978.262083693722
5755.083890361556,20893.586095627837
8917.741934905896,22224.54261323434
4005.460852909418,14854.175364914294
21279.191261345284,17894.384912385427
13400.073385061465,24165.764453324136
5498.099991516141,16843.103400320666
18791.304245096653,14462.776287761595
18326.13494485564,23623.70246270569
9494.0525134466,18555.544052099198
12648.852772686469,14097.235380104647
5701.533795487602,24777.241944054596
16406.01208350959,15201.705207657671
11716.061149963893,13227.9266923863
21238.181154572274,17223.695897890986
11869.023493896648,16240.807151685802
3292.41909456951,27033.15862557086
8176.449561634062,22092.759398990944
7734.2817358673465,21956.862518174647
9401.650058263695,13974.898803215981
7140.602147299563,22097.653194487106
9519.306207734293,24510.554297670817
31070.33242504428,19571.137884528605
10480.9696003491,19168.841058789225
11318.270589730017,13892.75460146168
14181.349858967507,17556.621386054434
15341.848675154095,21217.78889907922
7503.636257247549,27046.13002070821
6869.4607310616775,18890.479487684137
4957.8392415974695,22162.587965040257
19171.832128939746,27391.080533240867
22908.40697551376,14316.42140588231
3653.1249248670456,21351.412243126277
5647.15290484941,14285.177578913674
19681.648028642325,14557.642161311362
15190.91697910149,20644.40543392597
1395.0594851339968,21538.531456467248
19357.218254094147,17436.411035460173
20154.417172155467,22477.450345572543
3104.0399161211794,21978.91389229548
4656.351368142303,29787.09754342158
14964.65476381922,9099.134084678624
19915.57511421991,22346.771303778634
7537.391344098185,14066.660761187495
10032.551077006807,22396.58753958871
21101.363978268546,23141.35518266798
11870.290419347966,20578.602297248483
11036.899835586235,18325.67838474879
4780.282258458512,21419.16995054638
5817.965765608856,15208.803109967577
10794.40916258225,22035.171030099245
-3837.3989110701873,27690.576026322946
13609.312974611168,20588.2176128206
15330.480304432662,22166.029724109983
3686.923154040147,18965.241195820163
5028.167608830258,18793.786123166796
12816.093096299515,29780.428047707002
7157.189404574417,23099.460371902784
21088.80924395812,16564.193656150746
16398.88256802282,28714.180208658578
10094.44493582723,15039.15303979453
14991.140841576156,18351.29456753805
14745.014750122242,25616.275969787035
3181.2184004373316,16507.653106017253
12597.60631657622,15185.88497608412
19155.425949315828,17965.577401217768
30178.87802707531,8102.929242285017
12300.801185580689,21687.782366422583
16240.021813254567,28838.617628696888
5374.433740473052,26641.413659116057
14826.238323810401,23186.886901802303
12911.423330296388,21295.221489352538
18001.999530361853,26311.09214267266
15121.508018584622,25664.12651222031
17892.612865516363,14836.777617925844
6705.180815794821,16434.297286868266
4484.766705744222,24632.786368501656
12876.690665846547,23739.238999109322
7482.213550631149,15593.186292863702
15353.131763562069,18329.7827731783
10958.990646693193,20877.57955053215
12096.1835455094,21086.835403927802
2773.7227679346297,12930.512504135835
-4034.8209233246457,16630.667180377335
14270.870838121526,24289.39699971531
9809.87608885933,21191.720185316033
10517.614102983358,24477.282728390524
23063.82118176749,23304.377894679525
4909.191894148778,24028.372242554153
522.9889968356466,20222.31830044419
2881.723012897342,18018.12557840477
10327.729931117306,20946.06529215816
448.7770169242258,22139.56586238915
10650.81007239219,18443.152394920857
19073.947419220025,12618.720471512446
17636.51518018963,14903.206575471919
10150.34280742246,18658.271824586573
5466.261647571578,23046.05254818376
17684.12213625303,21243.15622339339
15268.601125420922,18625.230283732275
12355.028547134069,19818.603337661243
9315.108835966746,19868.569878380316
-1148.0185326116698,16775.868657872405
7722.675359332069,16444.417508353672
13325.585978994584,22308.071529518205
12493.024280428326,19182.970447970787
-8060.591967816174,23866.607372641098
10207.652804193183,18901.630349459774
20031.913252551967,14774.9983252666
14721.374244798944,18060.49296042733
8117.979825580054,16845.18420472861
15117.084614828505,23923.121576226655
1163.797535219033,20881.39374179289
5529.064041937828,21289.821203838932
15280.41532935536,20906.9974056756
6488.340150994859,23186.472417180696
-2489.5366701619982,13526.309900045906
9737.295275863205,19142.436082640943
12600.269432997955,19408.828405094402
18584.955393017488,25106.69751618627
20652.16393501532,17685.15893516891
-170.92718468250752,20659.873702943998
4502.952400470845,16023.587500595295
14025.580503133417,25984.21857658442
7354.615799974373,15035.893573299207
15902.152084428762,15599.364277433377
4141.012973304856,27213.564045217914
28597.216358110072,24094.01969366299
6606.393408944939,22333.786962040584
16645.869078337062,24812.92431881425
9624.046400816269,20646.835919404333
4613.698620001087,14394.271517067426
16407.348635632505,22016.31241411382
12088.087142305923,17089.84485011919
3343.7712061017305,23780.176893347645
10429.102731990404,14586.10838248066
12452.286328295138,22252.83701156538
13859.23832049373,19197.924603033865
209.90951921451008,20398.915340586194
15086.088866913347,15066.973984981536
15524.383810252923,16788.775785763977
20833.17420762698,23937.712856605056
22095.582632933885,17002.370026892186
14143.765061109707,22872.227250495383
14082.506710464753,12402.638496272732
13880.557491541485,14749.424147193136
4110.296740022057,15027.54570773192
510.9186644358591,26612.67958322813
21751.405207876196,21601.478523183716
18512.925368287404,17524.21551164706
5384.652243069611,9307.72026926147
9227.64757160118,16590.12791713153
25112.906282892567,17598.210154561366
6485.120399571007,22169.428704482536
16203.880358464758,11885.7965667892
949.9053554802643,28092.276167807773
13738.461517522515,30488.11033043945
9937.108016711456,21363.015877125377
11356.983775998133,22308.305122688544
8019.350678823607,16812.941342261067
10605.896168180656,11424.103267916704
17031.632254428154,26230.242179016786
4393.837184969036,25029.19006437473
19703.846145290296,19286.92868677238
686.4966293673963,17777.75868893401
12079.822163041406,19884.56893963048
19781.191397783787,17741.533342848037
10567.699311711916,19194.74697182188
18936.565412025106,23411.26460620645
11397.944385857389,18785.53182853684
19293.449970693913,13408.940417309748
18928.19125487692,19065.755022468307
12623.322233870762,18799.119470921614
1388.8091547969414,24813.51625079779
7041.873846571547,22186.156761877966
3738.463224894823,13690.097084214927
17826.894196094137,20505.805211720384
1590.3906442873704,22429.375499606398
3875.5419356629054,28321.59412291451
-6289.298884986491,23497.33257133062
12192.331267720112,26349.615536669695
7389.483105750253,22825.03754916696
12670.166153544484,18446.989886655167
6246.160090917385,12667.246664352746
21459.465775548782,10888.536176552643
12845.911864880341,21881.78877359361
8770.609758988241,17119.767902145224
8412.668107053138,12514.276252073434
2342.2544888762613,22206.757047641608
4587.500720958413,27730.810809728173
20844.776237161055,25623.40391312053
20237.983451851687,16684.570019147188
16669.536908451315,19085.059259388425
-771.7800701348559,9366.731402839607
8689.94102610543,29764.24755579405
3784.9758513366646,16803.76553977193
17472.492585981432,16459.601509769585
3331.750937997803,22568.416552289465
2353.665235351351,26902.647207670503
7776.472085682313,19889.584436253972
12108.204122460122,19872.03331983994
23801.993956149294,19175.370677676794
-451.048555032154,21687.406619870348
7972.177070355366,14462.304476472686
4334.3277504581765,20638.65252637147
13296.651452656695,26073.35480753121
3637.101190084262,17120.569561472596
17817.73630320048,23526.91346852688
12981.483466541884,14720.14520560342
8190.150454239173,18465.89264437469
4158.288278582722,25198.913421688827
13367.685764786102,21348.796863903688
12859.157860255562,15816.089915705385
6751.791966412357,20752.2094492754
6947.219943445745,18286.455563770287
15007.244357724436,18953.61050011537
-5548.231109857283,20842.515954892177
14147.950628621584,12291.029584347023
13580.022793460179,18324.97752480339
17387.58481662473,19796.773743474252
3247.5930877338014,12052.086136740236
7089.550241690362,10908.993718377174
5220.371174186303,20457.451741658675
15658.957146454899,10618.283276583523
11594.493820412337,13249.217192071725
2753.9772704791876,22592.770426023202
15094.39702464432,19841.587958746266
19276.299452105417,19029.45870457285
11902.77182015669,20571.987756532773
-2300.057779485883,22706.27735395112
2500.712929833089,22487.98948478239
12484.07543658236,24349.030801065193
4199.6787941239045,18330.25167029555
7182.089775349853,20005.628786624195
13258.20539100391,22292.984733457186
3598.205800082361,12328.943863685157
3915.374177445922,22341.5429325731
4360.5997384071625,21461.41904243819
17979.34515269526,14111.455478264988
10557.442919514515,19091.925399468088
8050.25404059873,16727.513729284055
6860.016454823959,17637.622364085146
11039.834086272986,23579.159193641113
3954.914447663771,23250.43203562461
10384.051479269803,16060.857942316397
6300.734849213904,17444.145549808323
10638.958449431055,18387.74587200597
11764.117743070865,22123.29129529923
14591.262844748693,24286.472091239753
14160.302545897359,24710.80118991332
16492.16591647471,11184.208173560037
10729.350432536088,12448.163228383735
14242.951775982645,21896.904057523985
7553.472924916204,25467.731937821074
16962.14717779948,26712.8110150596
1871.9592038476412,11257.125136125527
7711.559640042222,24986.495194826413
14308.856496860577,19472.312139769947
6917.834084887479,16510.90559650487
9078.768350153365,16733.219569564062
10846.497560387314,23154.926574476194
11754.231302279366,25891.3894223527
10396.936881015345,17351.615035689516
9855.785658106171,15922.26414524416
16012.23249731517,20780.819219973673
15129.86527308824,24048.972541459516
11039.795536903066,17274.439332231643
25159.148744486247,14302.457985263394
11121.648159555902,29521.117611704667
10160.417567019871,24863.07765740976
10984.957776794698,19536.135532497625
19341.62900177082,18107.71873102651
10117.838369634042,21677.416000986825
5417.426478194735,20086.400376953163
15777.74043901439,19637.93324301313
5829.523128435308,21699.754157525425
14536.404840820755,23274.612268530636
21248.705800190717,23559.516535332
11524.261827648841,21911.224563547927
15458.948120363715,16066.288440034103
16678.812171862726,21993.361062841486
13804.736873775664,20976.76692474726
13008.09225061841,22126.037573743808
9237.561055596836,21164.619755112435
2760.0482219402193,20988.61244843277
21040.88932175704,26809.70243858311
13529.099574771304,24694.03942829948
7728.789210749712,20910.37028053375
20879.941615017327,31259.42518685224
774.4899537653687,26366.86751713387
3605.785101338099,10182.558756133281
13289.675816838899,19675.164625197656
-4456.769500405354,18435.280492282425
13714.291420123187,16620.576608780557
787.1252894208768,15749.452687338677
1748.381036484869,18174.70693912076
24030.291028696625,23657.569051490205
11206.841550920797,16803.48779604747
11769.299142800399,17382.04213239044
16148.366566531238,8617.361898478699
7706.030282693265,19541.019736045615
15039.339344964748,18535.041363779565
-8504.261212707646,22088.084102834076
9294.15325585372,20862.89074617746
11543.395070502429,21790.371782793896
7033.9850978672,20705.648693483312
2583.3772865370515,23902.836360228306
8562.704238524293,23648.41548485299
5057.672183665916,23932.71047944317
10087.493173150311,22365.850310293095
13618.783128368057,17396.27904928545
10902.43598123726,9695.462204251835
-304.51783287258,14452.795712135976
-1746.5355834319382,26401.30670524107
15443.693244779432,21163.14391179706
26434.63468974495,19720.32420511258
24026.938590790636,21069.24080538263
3760.7607447183123,17224.335583076918
13938.559028611327,18338.605870195228
7697.500785880572,12371.124741016367
6416.80350359351,19876.37244620991
7238.589482517295,18746.524370010942
-674.4226940470107,19576.12626717829
21002.054534485695,24791.540127073073
10822.54571954444,21127.94001733131
9500.173427398602,23544.07859134297
15302.742031082873,21013.01231078543
18955.343437063024,23662.023840852955
-1800.1925719058559,19439.38939544654
1991.4204745628174,18517.04128175484
1401.5488757731764,25287.901256380006
13452.490972516212,21634.81407212653
12799.925822257499,29474.63442290665
17022.62327621889,28354.64488468043
13493.449017162111,23280.548285781286
5389.6616420888795,18261.58866716718
16161.819213006493,18183.66223074156
-2609.8993159051247,12738.492991484987
8115.237302904796,29218.375300540378
18483.16215689188,15216.161275533854
10185.500787648856,23345.213648440847
4305.2263969626365,26524.06707815088
11453.060555315667,25253.560170083787
19619.231820613782,14649.933699686575
9670.93088121673,15519.319247685811
6066.509387383923,11160.734210824203
6386.495432414551,17134.7311750788
16719.75921513741,28041.438219132164
8340.943181673521,26830.75814384284
3604.4068699468803,17180.144201345087
4363.785606079523,10740.613713225928
22239.937979326118,20293.878151918725
16321.077857666005,32501.836936139873
-3723.872134108189,22950.681095403597
14929.694469148746,27110.722137914967
14847.727867261725,14108.368642376377
4754.227810317106,18367.51722642747
8374.821660908867,21581.064275494988
8927.087901456503,15227.567711601461
-2200.8301412371575,12693.29182894571
20263.59521642698,24803.29824649695
7336.865967942436,19827.366270888655
-6654.496926790964,17724.63935809287
16613.201796624468,13597.533485090013
7766.076015427554,16840.67355785638
4733.394407734518,29632.760747047607
9446.31182647178,21989.099042541402
9111.263211212348,19455.605623938383
16254.075049152229,23603.15137564316
7353.246007516535,28688.23263389118
2635.803134251721,19115.4189427424
18436.42912779126,10201.479689775355
-1212.0531071831538,20970.608850412973
12217.237101712093,19711.62856992244
8939.918708181525,19228.826328841795
12840.383677298558,20555.48541682835
17412.22447457913,26519.789485073536
11298.530813464993,20785.369297633344
9442.694752070904,17357.703162407106
24738.4497939101,23213.38494186885
14196.577782307737,11955.588811162997
10554.344153841985,22147.017399828765
11646.622663545566,22952.119750021968
6510.8122306031655,17224.56074988324
3975.6234228072244,16294.458350491564
27011.869615825824,18691.38124429873
7360.8098252587215,25226.14842446163
12250.052075988238,25512.417725981944
21194.989465649534,23836.915829689195
15675.246795815809,23611.924715115165
18479.007051337496,27369.42585674278
14673.416890152052,24456.078123121795
14190.75037749144,20673.428980393288
842.4172832603517,16178.865273869362
11605.291226442356,20688.534483687978
10740.841426898258,23948.46593423806
2744.8651111590334,18144.826236912806
23694.84712406911,15055.215126959398
15382.165475540614,30931.08599272948
11862.771849498977,18783.091983942522
17240.015382280133,21312.856926281293
25642.786004482172,24227.797515769937
15815.410982148507,25936.24358380571
25642.55074253711,24988.66058778636
18830.061839509697,24393.33971814041
12162.819376319816,17065.150105626137
14908.252617087921,20370.552835574825
1063.7945776036922,22364.904854349505
17120.499645324377,24018.269703532464
-2966.178209798751,12509.791983391875
23209.597898254273,15263.81425217054
22636.922207661813,22616.197781799052
-2880.5108391526883,23090.738068923143
4989.384428139295,22407.334095227226
4015.4078317411772,20550.586173691838
935.479377687952,5981.974110446014
1691.5800418114266,26042.258158495006
11305.223052591185,18758.688592867096
19163.68445946336,22003.92920464436
12498.397780712963,19400.676118812473
13625.691813637906,16148.304735788008
2889.129213206609,19244.176552805122
7871.286446925811,13468.69080939323
4915.900729021108,21431.37830955487
5308.76120482321,17681.03594012654
20746.490857172903,23035.202183731744
21620.17742758709,24035.92214830917
13516.042343808807,14221.392492831772
4351.981921070747,23783.02884102369
15006.213933155415,26742.56046428445
1634.1978445373677,21184.693506096984
11787.68573779072,18197.6319914123
5313.530408867022,26080.79907790092
3418.7867490875365,17408.342702306247
7965.543750385225,21422.372182187068
6535.790943382086,24086.28133446541
14937.382742202844,20351.371338417215
13131.312504701125,22901.324015184604
1274.4350887334174,22062.695819344313
14463.980830102644,19475.36086334977
2992.1977592927815,17975.65593544254
2083.852790425003,17511.043998743888
8342.630548977493,16173.365015723988
22378.222536490826,20342.282783300696
17284.395420327714,24175.723864898777
2784.1715743266036,25502.389312357664
13652.785467552829,24407.19619064068
2964.2282008915267,15190.616489564189
-971.9227526636129,17818.619953857713
7570.837243940287,18154.914788751554
14448.65289157313,23175.51481714053
2168.034884609965,21218.295522446373
24270.139617060544,23439.198058208418
13001.186656366912,23359.220998371864
21654.055947364468,15322.453921160493
20656.276066111288,27459.53202427469
-6704.99679267447,20003.709282311014
3333.5707203141633,21397.73175186004
13621.999814962397,19693.36097360456
6215.404527057618,22316.80708203384
842.3926087561532,20508.721859657093
11941.523625939906,23974.765060649388
13214.028921861462,17775.80241251461
11017.822138108017,15286.889905412148
-1790.8934293048828,19433.398022699945
16150.091323803268,20827.301668838907
18636.659854983052,19703.103504945666
17096.979874587385,12971.649584304734
5583.184074065632,25976.017940304257
8016.473300947264,28149.19435308676
16664.064005038716,18862.63553218804
20967.49206907794,20937.86894640833
-1478.859551801783,29447.843040071995
13153.653175707399,8317.591695511399
16370.67120042281,25865.513469512684
6854.318636907282,19390.512041195245
3129.905592902364,24081.589175328852
7479.991946726457,21107.567094638398
19439.952660836803,22022.03637666955
7808.22940084877,23701.025457813113
